Review,Sentiment,Polarity
"Food was great , did take long. The issue was with the rude driver, before he even got the order he was at the restaurant waiting and was already asking if I had tipped or not because my order was pricey and he only charges to deliver my order $7. I answered him and said I’d tip at the end I received my food and went inside and as I was going in to the app to tip , I get a text from the driver asking if I’m going to tip or not. I said yes , and as I was on the app trying to adjust the tip, the app crashed and logged me out but only let $3 dollars be tipped , and wouldn’t let me go back and changed it , I told the driver my app crashed and o was trying to fix the tip, he texted back a long message saying it was disrespectful to him that only 3$ tip was given that if it wasn’t for him me nor my family would eat and that he waitied 50min (it wasn’t a 50min wait that’s a lie ) and that he would refund my tip . Drivers before hand know what they are getting tipped and paid for the order they will deliver , he could’ve just left and got another order when he saw it took real long for the restaurant to finish it but no he stayed and wants to blame it that he waited for my order on me. TIP IS OPTIONAL IT STATES IT RIGHT HERE ON THE APP AND I KNOW MANY OTHER CUSTOMERS DEAL WITH RUDE DRIVERS DEMANDING TIPS That is SO UNPROFESSIONAL TO BE TEXTING THE CUSTOMER ASKING IF THEY WILL TIP AND THEN TELLING CUSTOMER OFF FOR THE TIP THEY RECEIVE. Worst ever driver I’ve had he shouldn’t be in this line of work with that attitude.",Negative,-0.7506
"The food was so delicious and still hot. We are all feeling under the weather so we ordered soup (vegetable, beef pho, and war wonton) and it was just perfect.",Positive,0.6124
Will not order from them again.,Neutral,0.0
"Was supposed to be a ""priority delivery"" it was not the driver delivered another order previous to my order making my order late and my food cold obviously not a priority.",Neutral,0.0
Typically good but 1 hour to make the food is unreasonable,Positive,0.4404
The bread on the sandwich was dry and stale.  Rolls were all rice and lettuce. Barely any meat or shrimp.,Neutral,0.0
"Tasty food and big portions. Lots of veggies and greens which is nice. Soup broth was still hot and wasn't over salted. Overall, enjoyed the food and experience",Neutral,0.0253
Very good. Will definitely order from the same restaurant again.,Positive,0.6808
Good food and big portion. Friendly and helpful staff.,Positive,0.836
Food is excellent and order was on time.,Positive,0.5719
"They provided lots of proteins and noodles, but not enough actual pho. Instead of one small cup of pho, the XL pho should come with 2 or 3 cups of pho. What I received wasn’t soup; it was a noodle dish. It tasted good. I just needed more liquid.",Positive,0.4404
"The sandwiches taste plain, the sour from the carrots was water down. No flavor all I tase is the bread and the meat. Won’t buy again",Neutral,0.0
It gave me the delicious pho that I was hoping for.,Positive,0.7579
"There was nothing wrong with the restaurant at all. I repeat nothing wrong with the restaurant. My driver just delivered my food late and by the time I got it, it was cold. I ordered pho because I'm home sick and needed some hot soup like food to help me feel better but that didn't happen.",Positive,0.8363
One of the better restaurants in the area,Positive,0.4404
The food was good but also cold,Positive,0.4404
Food was good but they were missing the shrimp I paid extra for and really wanted,Positive,0.1779
I will never order from this restaurant again and if I don't get a full refund I will not be using the Grubhub service again as the service is just as much to blame for the fiasco.,Negative,-0.6908
Food was cold and fried food was soggy and greasy. Portions were not consistent,Neutral,0.0
The combination    pho was amazing and brought me back to life,Positive,0.5859
He had trouble finding  my  apartment and he put in effort to call me and ask for directions. He was very nice.,Neutral,0.0258
Good portions. Well packaged. Food looks fresh and well prepared.,Positive,0.8519
"The food was not good and I spent $20 on anything.  I ordered Pho and it was a hard dry no! 
Dry chicken, no radish, lime, cilantro! Smh. Keep moving.",Positive,0.0516
Delicious! I got the 3 colors drink and the rare steak and brisket pho. Definitely will order again.,Positive,0.7506
We'll do it again,Positive,0.2732
Pho Viet 2 is great!,Positive,0.6249
"first time trying, loved the soup but fried rice not so much. It was very bland with blog clumps of white rice",Positive,0.5994
My food was wrong and it was spilled,Negative,-0.4767
The restaurant is not the people the platform is. I think I a back to using door dash.,Neutral,0.0
Will return for sure!,Positive,0.3182
Very delicious and fast service,Positive,0.5719
Not all food on the order was delivered,Neutral,0.0
"I loved all of it!
10 PC lemon pepper wings
California hand roll
Yellowstone roll
Melon creamy soda
10/10",Positive,0.7964
Overall good food but the tempura 🍤 was soggy and cold 🙄,Positive,0.4404
It was good!,Positive,0.4404
Food was good! Portion was a little smaller than I expected and remember from when I had gone in person in the past.,Positive,0.4404
The tempura was mostly breading. There were parts with no shrimp at all. I will not order again because this the second time I’ve paid extra for tempura and I just get breading.,Neutral,0.0
The salad was bad and had several leafs that had black stains on them. I had to throw it away.,Negative,-0.5423
Smoked salmon roll barely had any salmon on it. I could not taste the smoked salmon at all as it was way too tiny.,Neutral,0.0
Waited like 25 extra minutes. They never updated the status on the order. It was ready long before but I wasn’t notified,Positive,0.6124
"Took forever to get our food, and quality was not good.",Positive,0.4404
"favorite sushi place in sac, always a pleasure",Positive,0.7717
I didn't have any sauce,Neutral,0.0
Delicious and accurate,Positive,0.5719
It was so good!,Positive,0.4404
"Ordered Thai Chicken Rice Bowl. the dish was good but unexpectedly spicy hot  --seemed a lot hotter than normal Thai--menu said spicy Thai marinade, but did NOT say extra hot.   I enjoy spicy hot food but thought this was unusually hot--as if it was special - ordered extra hot.  Would try restaurant again as it was good, just unexpected and I couldn't eat much if it.  My husband ate his and mine--but he usually orders extra extra Thai hot.   on the plus side, it did clear my sinuses.",Positive,0.9271
It was delicious and clean and the staff was nice,Positive,0.8481
Probably used old oil for frying,Neutral,0.0
"The order came fast and was hot. The driver dropped it off just fine. I was a little shocked that they only gave one tiny little packet of soy sauce. I also ordered enough for two people and they only give one fortune cookie. The biggest disappointment was the pork teriyaki. Because in my mind pork teriyaki is kind of sweet. Well, it was extremely spicy. I've never had spicy Asian food like that before. They really need to say somewhere on the menu that it is spicy. Because I could barely eat it and it made my whole face sweat.",Positive,0.7574
It did not give me any salsa are sour cream and it had to much onion,Neutral,0.0
"They are usually excellent, but they're left out one item.",Positive,0.5719
"Food is usually good 
My one request would be for them to put tacos in a separate container when ordered otherwise they become soggy and fall apart.",Positive,0.4404
"Their food is normally perfect but this time it wasn't. I ordered chicken nachos. What I got wasn't chicken. I don't know what it was, but it was spicy and looked more like a red meat. Also, a few pieces of ""chicken"" were like rubber and couldn't be chewed.  My dog didn't even want it.",Positive,0.8165
Taquitos were soggy and inedible.  Soup lacked sufficient veggies and chicken!,Neutral,0.0
Delish. Will order again.,Neutral,0.0
"Great food, large servings...really love it!!!",Positive,0.8519
There wasn't much food but still delicious,Positive,0.5719
Pozole had plenty of meat but not enough hominy. Flavor was bland and simple.,Neutral,0.0
"Beans were okay 
Crispy taco- burnt, chicken tough. zero stars
Burnt",Positive,0.1027
Always good. Outstanding!!!!,Positive,0.7845
Every was delicious and fresh!,Positive,0.7184
Great job. Excellent food.,Positive,0.8316
"The food was good, but won't order from this restaurant again for two reasons:
1. Using styrofoam containers!  Come on, this is 2024. We all know styrofoam is terrible for the environment. 
2. Received very few chips and napkins.",Negative,-0.0516
